COUNTRY;YEAR;DEBT_TOTAL;DEBT_RATIO;NOMINAL_GDP;NOMINAL_GDP_GROWTH;REAL_GDP;REAL_GDP_GROWTH;POTENTIAL_GDP;POTENTIAL_GDP_GROWTH;GDP_DEFLATOR_PCH;EA_GDP_DEFLATOR_PCH;PRIMARY_BALANCE;STRUCTURAL_PRIMARY_BALANCE;FISCAL_BALANCE;STOCK_FLOW;PRIMARY_EXPENDITURE_SHARE;AGEING_COST;PENSION_REVENUE;PENSION_BALANCE;PROPERTY_INCOME;IMPLICIT_INTEREST_RATE;INTEREST_RATE_ST;INTEREST_RATE_LT;EXR_EUR;EXR_USD;ESM_REPAYMENT;BOND_REPAYMENT;DEBT_ST_SHARE;DEBT_LT_MATURING_SHARE;DEBT_LT_MATURING_AVG_SHARE;DEBT_DOMESTIC_SHARE;DEBT_EUR_SHARE;FWD_RATE_3M10Y;FWD_RATE_10Y10Y;FWD_INFL_5Y5Y;BUDGET_BALANCE_ELASTICITY
MLT;2028;;;;;19.62903347;4.963832153;19.62903347;4.644674941;;;;;;;;16.15620445;;;0;;;;;;;0.8830696;;;;;;;;;
MLT;2029;;;;;;;;4.46832279;;;;;;;;16.09435875;;;0;;;;;;;0.5116857;;;;;;;;;
MLT;2030;;;;;;;;4.22904802;;;;;;;;16.03506401;;;0;;;;;;;0.5800657;;;;;;;;;
MLT;2031;;;;;;;;3.959469041;;;;;;;;15.98254664;;;0;;;;;;;0.6281914;;;;;;;;;
MLT;2032;;;;;;;;3.69220426;;;;;;;;15.94076065;;;0;;;;;;;0.6935269;;;;;;;;;
MLT;2033;;;;;;;;3.459872086;;;;;;;;15.91657031;;;0;;;;;;;0.5877476;;;;;;;;;
MLT;2034;;;;;;;;3.295090928;;;;;;;;15.90786384;;;0;;;;;;;0.2000757;;;;;;;;;
MLT;2035;;;;;;;;3.201515536;;;;;;;;15.91476046;;;0;;;;;;;0.1647391;;;;;;;;;
MLT;2036;;;;;;;;3.098328784;;;;;;;;15.93598241;;;0;;;;;;;0.2217331;;;;;;;;;
MLT;2037;;;;;;;;2.986423788;;;;;;;;15.96696047;;;0;;;;;;;0.0859;;;;;;;;;
MLT;2038;;;;;;;;2.845797281;;;;;;;;16.00553383;;;0;;;;;;;0.0916307;;;;;;;;;
MLT;2039;;;;;;;;2.678467477;;;;;;;;16.05981333;;;0;;;;;;;0.1591021;;;;;;;;;
MLT;2040;;;;;;;;2.518225427;;;;;;;;16.13279975;;;0;;;;;;;0.1622761;;;;;;;;;
MLT;2041;;;;;;;;2.369436535;;;;;;;;16.22383108;;;0;;;;;;;0.1536698;;;;;;;;;
MLT;2042;;;;;;;;2.225228825;;;;;;;;16.33030969;;;0;;;;;;;0;;;;;;;;;
MLT;2043;;;;;;;;2.105259712;;;;;;;;16.44824075;;;0;;;;;;;0.1057523;;;;;;;;;
MLT;2044;;;;;;;;1.985473465;;;;;;;;16.58466338;;;0;;;;;;;0;;;;;;;;;
MLT;2045;;;;;;;;1.873819385;;;;;;;;16.73405938;;;0;;;;;;;0.1537;;;;;;;;;
MLT;2046;;;;;;;;1.749268074;;;;;;;;16.9015267;;;0;;;;;;;0.1458;;;;;;;;;
MLT;2047;;;;;;;;1.63138977;;;;;;;;17.09076495;;;0;;;;;;;0.02;;;;;;;;;
MLT;2048;;;;;;;;1.514367801;;;;;;;;17.29864739;;;0;;;;;;;0;;;;;;;;;
MLT;2049;;;;;;;;1.411087581;;;;;;;;17.525375;;;0;;;;;;;0;;;;;;;;;
MLT;2050;;;;;;;;1.302773539;;;;;;;;17.77824761;;;0;;;;;;;0;;;;;;;;;
MLT;2051;;;;;;;;1.197548395;;;;;;;;18.05640129;;;0;;;;;;;0.2562647;;;;;;;;;
MLT;2052;;;;;;;;1.095393299;;;;;;;;18.3591161;;;0;;;;;;;0.069;;;;;;;;;
MLT;2053;;;;;;;;0.999245359;;;;;;;;18.69822779;;;0;;;;;;;0;;;;;;;;;
MLT;2054;;;;;;;;0.925109268;;;;;;;;19.06335433;;;0;;;;;;;0;;;;;;;;;
MLT;2055;;;;;;;;0.862630121;;;;;;;;19.44756198;;;0;;;;;;;0;;;;;;;;;
MLT;2056;;;;;;;;0.805476249;;;;;;;;19.85757428;;;0;;;;;;;0;;;;;;;;;
MLT;2057;;;;;;;;0.766937344;;;;;;;;20.2856569;;;0;;;;;;;0;;;;;;;;;
MLT;2058;;;;;;;;0.740212522;;;;;;;;20.71809612;;;0;;;;;;;0;;;;;;;;;
MLT;2059;;;;;;;;0.727709482;;;;;;;;21.15771355;;;0;;;;;;;0;;;;;;;;;
MLT;2060;;;;;;;;0.719938318;;;;;;;;21.59844967;;;0;;;;;;;0;;;;;;;;;
MLT;2061;;;;;;;;0.724650841;;;;;;;;22.03617224;;;0;;;;;;;0;;;;;;;;;
MLT;2062;;;;;;;;0.733504811;;;;;;;;22.47120239;;;0;;;;;;;0;;;;;;;;;
MLT;2063;;;;;;;;0.751519335;;;;;;;;22.89597423;;;0;;;;;;;0;;;;;;;;;
MLT;2064;;;;;;;;0.761751102;;;;;;;;23.31168226;;;0;;;;;;;0;;;;;;;;;
MLT;2065;;;;;;;;0.776637526;;;;;;;;23.71440593;;;0;;;;;;;0;;;;;;;;;
MLT;2066;;;;;;;;0.789727196;;;;;;;;24.10881199;;;0;;;;;;;0;;;;;;;;;
MLT;2067;;;;;;;;0.800748326;;;;;;;;24.48702292;;;0;;;;;;;0;;;;;;;;;
MLT;2068;;;;;;;;0.808782636;;;;;;;;24.85963026;;;0;;;;;;;0;;;;;;;;;
MLT;2069;;;;;;;;0.812208719;;;;;;;;25.22005722;;;0;;;;;;;0;;;;;;;;;
MLT;2070;;;;;;;;0.81157497;;;;;;;;25.56822665;;;0;;;;;;;0;;;;;;;;;
NLD;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0.064764153;0.038229774;0.038229774;0;0.987278579;2.798941364;2.984286818;2.346309091;0.605
NLD;2023;480.7;46.4827;1034.086;7.880348318;807.19737;0.097022008;807.3457648;2.124998517;7.77578212;5.975178674;0.2876937;-0.1847;-0.3432016;-3.43;42.8326077;20.94655042;1.050901257;;0;1.3576167;3.388756537;2.792;1;1.081268627;;0.510429384;;;;;;;;;
NLD;2024;508.6;47.0612;1080.777;4.515195061;813.3354505;0.76041879;822.0965453;1.827071013;3.726476913;3.088560676;-1.2864385;-0.6417;-1.9866604;6.48;43.9812717;20.99449548;1.079088158;;0;1.5744324;3.780377167;2.6624;1;1.071481699;;35.11114303;;;;;;;;;
NLD;2025;542.8;48.406;1121.323;3.75156022;825.2624162;1.466426397;835.7824194;1.664752669;2.252041512;2.108645579;-1.4189022;-0.6574;-2.1464476;10.09;44.323095;20.99321772;1.084026399;;0;1.6039516;;;1;1.06627;;22.04617151;;;;;;;;;
NLD;2026;;;;;840.5164011;1.848379928;847.6291465;1.417441521;;;;;;;;21.07309839;1.094187545;;0;;;;;;;37.65330287;;;;;;;;;
NLD;2027;;;;;853.5836902;1.554673897;857.1801357;1.12678867;;;;;;;;21.2823575;1.104136285;;0;;;;;;;36.29091551;;;;;;;;;
NLD;2028;;;;;866.3426865;1.494756342;866.3426865;1.068917774;;;;;;;;21.35250458;1.111825866;;0;;;;;;;34.39697569;;;;;;;;;
NLD;2029;;;;;;;;1.039088313;;;;;;;;21.49579938;1.122339323;;0;;;;;;;27.10650534;;;;;;;;;
NLD;2030;;;;;;;;0.980652656;;;;;;;;21.66338229;1.135746084;;0;;;;;;;23.07362529;;;;;;;;;
NLD;2031;;;;;;;;0.914388058;;;;;;;;21.85840635;1.149938686;;0;;;;;;;16.37509825;;;;;;;;;
NLD;2032;;;;;;;;0.861071778;;;;;;;;22.04022883;1.157069254;;0;;;;;;;15.215815;;;;;;;;;
NLD;2033;;;;;;;;0.841481072;;;;;;;;22.21406877;1.163495856;;0;;;;;;;27.622893;;;;;;;;;
NLD;2034;;;;;;;;0.876393198;;;;;;;;22.3754861;1.169327959;;0;;;;;;;2.445656003;;;;;;;;;
NLD;2035;;;;;;;;0.968711707;;;;;;;;22.47469365;1.173742369;;0;;;;;;;1;;;;;;;;;
NLD;2036;;;;;;;;1.07005784;;;;;;;;22.63225608;1.178318272;;0;;;;;;;0.8;;;;;;;;;
NLD;2037;;;;;;;;1.179829881;;;;;;;;22.79759726;1.182235581;;0;;;;;;;17.977427;;;;;;;;;
NLD;2038;;;;;;;;1.285767825;;;;;;;;22.89371629;1.184543716;;0;;;;;;;10.60474901;;;;;;;;;
NLD;2039;;;;;;;;1.447652638;;;;;;;;23.02040619;1.186922404;;0;;;;;;;0.75;;;;;;;;;
NLD;2040;;;;;;;;1.612421171;;;;;;;;23.12442075;1.188304882;;0;;;;;;;16.44037;;;;;;;;;
NLD;2041;;;;;;;;1.664422034;;;;;;;;23.15580261;1.188078647;;0;;;;;;;0.65;;;;;;;;;
NLD;2042;;;;;;;;1.708506639;;;;;;;;23.21655657;1.188245615;;0;;;;;;;20.53991;;;;;;;;;
NLD;2043;;;;;;;;1.713706147;;;;;;;;23.27129612;1.188392194;;0;;;;;;;0;;;;;;;;;
NLD;2044;;;;;;;;1.708100227;;;;;;;;23.31596449;1.187575413;;0;;;;;;;0;;;;;;;;;
NLD;2045;;;;;;;;1.702314182;;;;;;;;23.32198122;1.18911214;;0;;;;;;;0;;;;;;;;;
NLD;2046;;;;;;;;1.689741787;;;;;;;;23.36618924;1.190474737;;0;;;;;;;0;;;;;;;;;
NLD;2047;;;;;;;;1.6633435;;;;;;;;23.40935753;1.191908898;;0;;;;;;;20.510187;;;;;;;;;
NLD;2048;;;;;;;;1.63193069;;;;;;;;23.45114982;1.193480097;;0;;;;;;;0;;;;;;;;;
NLD;2049;;;;;;;;1.60813441;;;;;;;;23.44957959;1.194668863;;0;;;;;;;0;;;;;;;;;
NLD;2050;;;;;;;;1.582137972;;;;;;;;23.48861371;1.196661177;;0;;;;;;;0;;;;;;;;;
NLD;2051;;;;;;;;1.551077805;;;;;;;;23.52085527;1.198766526;;0;;;;;;;0;;;;;;;;;
NLD;2052;;;;;;;;1.517821743;;;;;;;;23.54837233;1.201187461;;0;;;;;;;17.799724;;;;;;;;;
NLD;2053;;;;;;;;1.477676589;;;;;;;;23.52997994;1.203256859;;0;;;;;;;0;;;;;;;;;
NLD;2054;;;;;;;;1.439605646;;;;;;;;23.56381184;1.206356485;;0;;;;;;;8.633754;;;;;;;;;
NLD;2055;;;;;;;;1.405705614;;;;;;;;23.60184611;1.209769444;;0;;;;;;;0;;;;;;;;;
NLD;2056;;;;;;;;1.370413962;;;;;;;;23.58537859;1.21257747;;0;;;;;;;0;;;;;;;;;
NLD;2057;;;;;;;;1.327058919;;;;;;;;23.6167964;1.216495401;;0;;;;;;;0;;;;;;;;;
NLD;2058;;;;;;;;1.286262077;;;;;;;;23.65275926;1.220860153;;0;;;;;;;0;;;;;;;;;
NLD;2059;;;;;;;;1.245153017;;;;;;;;23.69677274;1.225506281;;0;;;;;;;0;;;;;;;;;
NLD;2060;;;;;;;;1.207873915;;;;;;;;23.70660343;1.233044292;;0;;;;;;;0;;;;;;;;;
NLD;2061;;;;;;;;1.175058825;;;;;;;;23.76175436;1.237453003;;0;;;;;;;0;;;;;;;;;
NLD;2062;;;;;;;;1.144533309;;;;;;;;23.81714594;1.242118168;;0;;;;;;;0;;;;;;;;;
NLD;2063;;;;;;;;1.12100994;;;;;;;;23.87975392;1.247210807;;0;;;;;;;0;;;;;;;;;
NLD;2064;;;;;;;;1.098202379;;;;;;;;23.89243607;1.251922933;;0;;;;;;;0;;;;;;;;;
NLD;2065;;;;;;;;1.078766255;;;;;;;;23.96896263;1.257451464;;0;;;;;;;0.010227683;;;;;;;;;
NLD;2066;;;;;;;;1.059452254;;;;;;;;24.05653147;1.263187723;;0;;;;;;;0;;;;;;;;;
NLD;2067;;;;;;;;1.040763417;;;;;;;;24.16114828;1.268858113;;0;;;;;;;0;;;;;;;;;
NLD;2068;;;;;;;;1.024335537;;;;;;;;24.22319808;1.274138535;;0;;;;;;;0;;;;;;;;;
NLD;2069;;;;;;;;1.013201964;;;;;;;;24.36095271;1.280199868;;0;;;;;;;0;;;;;;;;;
NLD;2070;;;;;;;;1.004885897;;;;;;;;24.5229916;1.2878044;;0;;;;;;;0;;;;;;;;;
POL;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0.015280423;0.10912915;0.089687508;0.756186922;0.21440761;5.718092273;5.993974545;2.346309091;0.499
POL;2023;1691.1;49.5918;3410.137;10.90604976;2388.221;0.160544004;2415.072666;3.123256538;10.72828217;5.975178674;-3.0050699;-2.4503;-5.0975078;4.5;44.6544523;19.27443569;1.31126171;;0;4.7168346;7.55;5.804166667;0.220168981;0.238061812;;19.571735;;;;;;;;;
POL;2024;1965.8;53.6594;3663.473;7.428909748;2454.731573;2.78494214;2483.784056;2.845106545;4.518139033;3.088560676;-3.1973747;-2.6137;-5.3969597;76.9;47.2464769;19.84282893;1.383086799;;0;4.7648817;7.55;5.468;0.231478556;0.248025037;;170.1337253;;;;;;;;;
POL;2025;2277.9;57.7045;3947.479;7.752370497;2538.864505;3.427378087;2554.134177;2.832376712;4.181683682;2.108645579;-2.1986049;-1.9003;-4.6057448;130.3;46.1381584;20.06023084;1.401306467;;0;4.8337315;;;0.231619274;0.246968683;;205.241876;;;;;;;;;
POL;2026;;;;;2600.986718;2.446850285;2611.394718;2.24187677;;;;;;;;20.24623909;1.41462871;;0;;;;;;;158.4758428;;;;;;;;;
POL;2027;;;;;2656.091386;2.118606265;2661.395027;1.91469747;;;;;;;;20.43700564;1.428695315;;0;;;;;;;174.3162291;;;;;;;;;
POL;2028;;;;;2706.926564;1.913909215;2706.926564;1.710814691;;;;;;;;20.51991252;1.431580114;;0;;;;;;;180.5843768;;;;;;;;;
POL;2029;;;;;;;;1.64144442;;;;;;;;20.53225833;1.428214405;;0;;;;;;;91.79978517;;;;;;;;;
POL;2030;;;;;;;;1.697350997;;;;;;;;20.5207568;1.422978998;;0;;;;;;;79.54273069;;;;;;;;;
POL;2031;;;;;;;;1.826128264;;;;;;;;20.47160682;1.412363906;;0;;;;;;;43.7388787;;;;;;;;;
POL;2032;;;;;;;;1.975370063;;;;;;;;20.41621212;1.401245612;;0;;;;;;;69.85208341;;;;;;;;;
POL;2033;;;;;;;;2.092670237;;;;;;;;20.37098161;1.391785714;;0;;;;;;;73.18399446;;;;;;;;;
POL;2034;;;;;;;;2.125622628;;;;;;;;20.32722878;1.38268688;;0;;;;;;;0.694892436;;;;;;;;;
POL;2035;;;;;;;;2.057877672;;;;;;;;20.2853729;1.37435534;;0;;;;;;;2.738969695;;;;;;;;;
POL;2036;;;;;;;;1.988043384;;;;;;;;20.22904995;1.364131989;;0;;;;;;;9.663526719;;;;;;;;;
POL;2037;;;;;;;;1.916017792;;;;;;;;20.17764471;1.354452547;;0;;;;;;;2.71555577;;;;;;;;;
POL;2038;;;;;;;;1.778395699;;;;;;;;20.13779269;1.346518015;;0;;;;;;;0.734525885;;;;;;;;;
POL;2039;;;;;;;;1.614357279;;;;;;;;20.11711277;1.340613296;;0;;;;;;;0;;;;;;;;;
POL;2040;;;;;;;;1.434148612;;;;;;;;20.11439533;1.336980017;;0;;;;;;;6.549269;;;;;;;;;
POL;2041;;;;;;;;1.318424998;;;;;;;;20.12314078;1.334598221;;0;;;;;;;0;;;;;;;;;
POL;2042;;;;;;;;1.187773858;;;;;;;;20.14765654;1.333721832;;0;;;;;;;0.857;;;;;;;;;
POL;2043;;;;;;;;1.113798218;;;;;;;;20.19327082;1.334238293;;0;;;;;;;5.752099238;;;;;;;;;
POL;2044;;;;;;;;1.065857298;;;;;;;;20.25289708;1.335947732;;0;;;;;;;0;;;;;;;;;
POL;2045;;;;;;;;1.018031378;;;;;;;;20.32549557;1.338336905;;0;;;;;;;1;;;;;;;;;
POL;2046;;;;;;;;0.978842924;;;;;;;;20.40696391;1.340847496;;0;;;;;;;2.300839695;;;;;;;;;
POL;2047;;;;;;;;0.962924775;;;;;;;;20.49454472;1.343343118;;0;;;;;;;5.603399;;;;;;;;;
POL;2048;;;;;;;;0.953349181;;;;;;;;20.58911126;1.34634151;;0;;;;;;;0;;;;;;;;;
POL;2049;;;;;;;;0.908307386;;;;;;;;20.69260231;1.350077474;;0;;;;;;;2.300839695;;;;;;;;;
POL;2050;;;;;;;;0.877057158;;;;;;;;20.79629458;1.353329571;;0;;;;;;;0;;;;;;;;;
POL;2051;;;;;;;;0.857806983;;;;;;;;20.89728779;1.355731274;;0;;;;;;;0;;;;;;;;;
POL;2052;;;;;;;;0.845809191;;;;;;;;20.99454015;1.357492203;;0;;;;;;;0;;;;;;;;;
POL;2053;;;;;;;;0.852782915;;;;;;;;21.08699788;1.358706547;;0;;;;;;;10.95325;;;;;;;;;
POL;2054;;;;;;;;0.867988977;;;;;;;;21.17313342;1.35928967;;0;;;;;;;0;;;;;;;;;
POL;2055;;;;;;;;0.890867894;;;;;;;;21.25179941;1.359106843;;0;;;;;;;2.300839695;;;;;;;;;
POL;2056;;;;;;;;0.918101017;;;;;;;;21.3196704;1.358077188;;0;;;;;;;0;;;;;;;;;
POL;2057;;;;;;;;0.94476785;;;;;;;;21.3742802;1.355928546;;0;;;;;;;0;;;;;;;;;
POL;2058;;;;;;;;0.97820819;;;;;;;;21.41229799;1.352413713;;0;;;;;;;0;;;;;;;;;
POL;2059;;;;;;;;1.016445193;;;;;;;;21.43046365;1.347522075;;0;;;;;;;0;;;;;;;;;
POL;2060;;;;;;;;1.048569538;;;;;;;;21.4328796;1.341343393;;0;;;;;;;0;;;;;;;;;
POL;2061;;;;;;;;1.073689884;;;;;;;;21.41646463;1.334129604;;0;;;;;;;0;;;;;;;;;
POL;2062;;;;;;;;1.091049343;;;;;;;;21.38805204;1.326071174;;0;;;;;;;0;;;;;;;;;
POL;2063;;;;;;;;1.09986377;;;;;;;;21.34293473;1.317271865;;0;;;;;;;0;;;;;;;;;
POL;2064;;;;;;;;1.097168362;;;;;;;;21.28894002;1.308074291;;0;;;;;;;0;;;;;;;;;
POL;2065;;;;;;;;1.074916177;;;;;;;;21.22798803;1.299196207;;0;;;;;;;0;;;;;;;;;
POL;2066;;;;;;;;1.038025501;;;;;;;;21.16841354;1.290980931;;0;;;;;;;0;;;;;;;;;
POL;2067;;;;;;;;0.990423608;;;;;;;;21.10988986;1.283598719;;0;;;;;;;0;;;;;;;;;
POL;2068;;;;;;;;0.93191529;;;;;;;;21.05754207;1.277352704;;0;;;;;;;0;;;;;;;;;
POL;2069;;;;;;;;0.868931619;;;;;;;;21.01269953;1.272519798;;0;;;;;;;0;;;;;;;;;
POL;2070;;;;;;;;0.813456264;;;;;;;;20.97593952;1.269026032;;0;;;;;;;0;;;;;;;;;
PRT;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0.174398738;0.049193248;0.057042443;0.999996199;0;3.104719091;4.214763182;2.346309091;0.538
PRT;2011;;;;;;;;;;;;;;;;;;;;;;;;;-8.11361918;;;;;;;;;;
PRT;2012;;;;;;;;;;;;;;;;;;;;;;;;;-11.36405;;;;;;;;;;
PRT;2013;;;;;;;;;;;;;;;;;;;;;;;;;-6.6;;;;;;;;;;
PRT;2014;;;;;;;;;;;;;;;;;;;;;;;;;-1.2506229;;;;;;;;;;
PRT;2019;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;
PRT;2023;263.1;99.0892;265.503;9.557697259;212.28478;2.261253314;209.4043096;2.149207163;7.135076571;5.975178674;3.3691226;3.1039;1.2028115;-6.149;40.1789693;22.91284579;1.012644484;;0;2.11125;2.657352835;3.237833333;1;1.081268627;;9.363734;;;;;;;;;
PRT;2024;265;95.6314;277.099;4.367558935;215.9662186;1.734198091;214.0449987;2.216138297;2.588499726;3.088560676;2.5979873;2.2021;0.4367736;3.119;41.2102192;23.29658552;1.044699952;;0;2.276339;3.430213001;3.068;1;1.071481699;;16.99316379;;;;;;;;;
PRT;2025;263.7;91.4663;288.3092;4.045557725;220.0161863;1.87527834;218.6549652;2.153737088;2.130321668;2.108645579;2.7342019;2.3993;0.5333846;0.25;41.2716039;23.49467239;1.055683969;;0;2.3944572;;;1;1.06627;1.525308357;15.54070053;;;;;;;;;
PRT;2026;;;;;223.1346013;1.417357072;222.2123564;1.626942768;;;;;;;;23.62941651;1.065816336;;0;;;;;;0.8;16.94470422;;;;;;;;;
PRT;2027;;;;;225.6958093;1.147830942;225.2284281;1.357292511;;;;;;;;23.76290776;1.078436877;;0;;;;;;1.02;17.74463591;;;;;;;;;
PRT;2028;;;;;227.9010499;0.977085325;227.9010499;1.186627235;;;;;;;;23.93704523;1.088450269;;0;;;;;;0.8;18.257387;;;;;;;;;
PRT;2029;;;;;;;;1.007834693;;;;;;;;24.14428759;1.100366224;;0;;;;;;;12.450112;;;;;;;;;
PRT;2030;;;;;;;;0.833172303;;;;;;;;24.38431661;1.114409144;;0;;;;;;;18.81508149;;;;;;;;;
PRT;2031;;;;;;;;0.681326271;;;;;;;;24.64854009;1.129952074;;0;;;;;;;8.989848298;;;;;;;;;
PRT;2032;;;;;;;;0.570982799;;;;;;;;24.92993008;1.146598786;;0;;;;;;4.2;7.13892046;;;;;;;;;
PRT;2033;;;;;;;;0.520828093;;;;;;;;25.17277037;1.159907163;;0;;;;;;4.05;0.056205838;;;;;;;;;
PRT;2034;;;;;;;;0.549548356;;;;;;;;25.38369973;1.170208043;;0;;;;;;1.05;8.339891543;;;;;;;;;
PRT;2035;;;;;;;;0.653176924;;;;;;;;25.56515499;1.17832944;;0;;;;;;3.43;7.229620031;;;;;;;;;
PRT;2036;;;;;;;;0.767242276;;;;;;;;25.74063171;1.185380321;;0;;;;;;4.602360823;0.105772759;;;;;;;;;
PRT;2037;;;;;;;;0.891014238;;;;;;;;25.89741779;1.191005606;;0;;;;;;;10.46518667;;;;;;;;;
PRT;2038;;;;;;;;0.965758949;;;;;;;;26.05571328;1.196517234;;0;;;;;;2.7506229;3.473397732;;;;;;;;;
PRT;2039;;;;;;;;1.067569311;;;;;;;;26.22126048;1.202660123;;0;;;;;;;0;;;;;;;;;
PRT;2040;;;;;;;;1.190225151;;;;;;;;26.39810421;1.209883959;;0;;;;;;1.1;0.001966956;;;;;;;;;
PRT;2041;;;;;;;;1.222918147;;;;;;;;26.59423847;1.219031204;;0;;;;;;;0.000839907;;;;;;;;;
PRT;2042;;;;;;;;1.245734068;;;;;;;;26.79021607;1.22785934;;0;;;;;;;3.811876115;;;;;;;;;
PRT;2043;;;;;;;;1.248161351;;;;;;;;26.96217022;1.235272406;;0;;;;;;;0.00112912;;;;;;;;;
PRT;2044;;;;;;;;1.259667415;;;;;;;;27.13723189;1.243138498;;0;;;;;;;0;;;;;;;;;
PRT;2045;;;;;;;;1.293493637;;;;;;;;27.27327311;1.248149389;;0;;;;;;;5.243664887;;;;;;;;;
PRT;2046;;;;;;;;1.335939421;;;;;;;;27.36004942;1.249406408;;0;;;;;;;0;;;;;;;;;
PRT;2047;;;;;;;;1.38392485;;;;;;;;27.37078336;1.24505336;;0;;;;;;;0;;;;;;;;;
PRT;2048;;;;;;;;1.426158851;;;;;;;;27.31101548;1.235331084;;0;;;;;;;0;;;;;;;;;
PRT;2049;;;;;;;;1.438680932;;;;;;;;27.19059103;1.220906705;;0;;;;;;;0;;;;;;;;;
PRT;2050;;;;;;;;1.447399813;;;;;;;;27.00629612;1.202129802;;0;;;;;;;0;;;;;;;;;
PRT;2051;;;;;;;;1.459697917;;;;;;;;26.77992648;1.180370312;;0;;;;;;;0;;;;;;;;;
PRT;2052;;;;;;;;1.476363332;;;;;;;;26.52804863;1.156772498;;0;;;;;;;5.655379981;;;;;;;;;
PRT;2053;;;;;;;;1.492402025;;;;;;;;26.25753636;1.13250622;;0;;;;;;;0;;;;;;;;;
PRT;2054;;;;;;;;1.501282202;;;;;;;;25.96658544;1.106795125;;0;;;;;;;0;;;;;;;;;
PRT;2055;;;;;;;;1.500141037;;;;;;;;25.67022017;1.081512447;;0;;;;;;;0;;;;;;;;;
PRT;2056;;;;;;;;1.49106331;;;;;;;;25.38436111;1.056972594;;0;;;;;;;0;;;;;;;;;
PRT;2057;;;;;;;;1.475893961;;;;;;;;25.10052982;1.033203422;;0;;;;;;;0;;;;;;;;;
PRT;2058;;;;;;;;1.455038513;;;;;;;;24.82805606;1.010324687;;0;;;;;;;0;;;;;;;;;
PRT;2059;;;;;;;;1.426776697;;;;;;;;24.56867328;0.98914389;;0;;;;;;;0;;;;;;;;;
PRT;2060;;;;;;;;1.392190393;;;;;;;;24.32945684;0.969722447;;0;;;;;;;0;;;;;;;;;
PRT;2061;;;;;;;;1.361151237;;;;;;;;24.10524028;0.951695083;;0;;;;;;;0;;;;;;;;;
PRT;2062;;;;;;;;1.330309828;;;;;;;;23.90024958;0.935093734;;0;;;;;;;0;;;;;;;;;
PRT;2063;;;;;;;;1.29759734;;;;;;;;23.70467009;0.920040272;;0;;;;;;;0;;;;;;;;;
PRT;2064;;;;;;;;1.263931816;;;;;;;;23.53439686;0.906797026;;0;;;;;;;0;;;;;;;;;
PRT;2065;;;;;;;;1.230004813;;;;;;;;23.38521267;0.895653604;;0;;;;;;;0;;;;;;;;;
PRT;2066;;;;;;;;1.183145935;;;;;;;;23.2581379;0.886460767;;0;;;;;;;0;;;;;;;;;
PRT;2067;;;;;;;;1.141794599;;;;;;;;23.14720131;0.878802341;;0;;;;;;;0;;;;;;;;;
PRT;2068;;;;;;;;1.108670218;;;;;;;;23.04587455;0.871627831;;0;;;;;;;0;;;;;;;;;
PRT;2069;;;;;;;;1.077752565;;;;;;;;22.94097275;0.864458236;;0;;;;;;;0;;;;;;;;;
PRT;2070;;;;;;;;1.054908562;;;;;;;;22.84663036;0.858138845;;0;;;;;;;0;;;;;;;;;
ROU;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0.059122379;0.074808012;0.101445188;0.481929264;0.430350005;5.580599091;6.224744545;2.346309091;0.321
ROU;2023;783.5;48.8002;1605.591;14.57499759;945.48907;2.148471338;964.3385321;2.868859054;12.16513618;5.975178674;-4.6369776;-4.0095;-6.6373063;11.47;38.1962568;15.61791951;0.157228177;;0;4.8260772;5.95451676;;0.202154251;0.218583049;;25.50742449;;;;;;;;;
ROU;2024;905.7;50.9101;1779.033;10.80237744;976.702724;3.301323619;990.969475;2.761576151;7.261302031;3.088560676;-4.869031;-4.4069;-6.8675121;0;39.103123;16.55977825;0.191863832;;0;4.5376112;5.689107664;;0.201016142;0.215385117;;64.27341537;;;;;;;;;
ROU;2025;1040.8;53.8665;1932.165;8.607597498;1007.389284;3.141852598;1017.798937;2.707395439;5.299277798;2.108645579;-5.0316009;-4.7033;-6.9912997;0;39.3130676;17.89026989;0.213796122;;0;4.1806688;;;0.200989673;0.214309259;;62.79255201;;;;;;;;;
ROU;2026;;;;;1035.131806;2.753902836;1042.238212;2.401188843;;;;;;;;17.93264686;0.212008381;;0;;;;;;;75.92066345;;;;;;;;;
ROU;2027;;;;;1061.255521;2.523709045;1064.885935;2.172989101;;;;;;;;18.02303769;0.211245777;;0;;;;;;;71.78760424;;;;;;;;;
ROU;2028;;;;;1086.609869;2.389089841;1086.609869;2.040024518;;;;;;;;18.0771007;0.20938635;;0;;;;;;;84.37728336;;;;;;;;;
ROU;2029;;;;;;;;1.983718634;;;;;;;;18.08422965;0.20598938;;0;;;;;;;64.2428943;;;;;;;;;
ROU;2030;;;;;;;;1.985944405;;;;;;;;18.06808664;0.202054664;;0;;;;;;;67.5439057;;;;;;;;;
ROU;2031;;;;;;;;2.022239184;;;;;;;;18.019726;0.197708669;;0;;;;;;;45.48173847;;;;;;;;;
ROU;2032;;;;;;;;2.068140327;;;;;;;;17.98820863;0.193676731;;0;;;;;;;52.52097445;;;;;;;;;
